,recency,history_segment,history,mens,womens,zip_code,newbie,channel,visit,conversion,spend,treatment
607,11,1,43.51,0,1,Surburban,0,Web,0,0,0.0,0
609,9,3,212.32,1,0,Surburban,0,Multichannel,0,0,0.0,0
611,5,2,168.93,1,0,Urban,1,Web,0,0,0.0,1
612,6,7,1462.5,1,0,Urban,1,Phone,0,0,0.0,1
613,1,5,544.98,1,0,Urban,1,Web,0,0,0.0,0
614,11,3,322.87,0,1,Rural,0,Phone,0,0,0.0,1
616,1,1,50.62,1,0,Urban,0,Web,0,0,0.0,0
617,1,6,806.91,1,1,Surburban,1,Multichannel,1,0,0.0,1
618,5,3,291.17,1,0,Surburban,0,Multichannel,0,0,0.0,0
619,6,4,447.01,0,1,Urban,1,Web,0,0,0.0,1
620,5,6,777.95,1,0,Surburban,1,Web,0,0,0.0,0
621,9,2,174.11,1,0,Surburban,0,Phone,1,0,0.0,1
623,4,3,305.76,0,1,Surburban,0,Phone,0,0,0.0,0
624,8,1,29.99,0,1,Surburban,0,Phone,1,0,0.0,0
625,8,3,256.83,0,1,Urban,1,Web,0,0,0.0,0
626,7,4,462.7,0,1,Surburban,1,Multichannel,0,0,0.0,0
627,7,4,489.49,1,0,Rural,1,Web,1,0,0.0,0
628,1,4,352.99,1,0,Urban,0,Web,0,0,0.0,1
629,3,1,54.79,1,0,Surburban,0,Phone,0,0,0.0,1
630,9,1,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
631,5,1,54.14,0,1,Surburban,1,Web,0,0,0.0,1
632,3,2,104.0,0,1,Urban,0,Phone,0,0,0.0,1
633,2,3,231.27,0,1,Urban,1,Phone,0,0,0.0,0
635,9,2,189.33,1,0,Urban,1,Phone,0,0,0.0,0
636,1,4,368.01,0,1,Urban,0,Web,0,0,0.0,0
637,1,3,331.21,1,0,Rural,1,Phone,0,0,0.0,0
640,8,1,90.62,1,0,Urban,0,Phone,0,0,0.0,0
641,7,1,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
643,1,5,539.96,0,1,Surburban,1,Web,0,0,0.0,1
644,3,1,43.0,1,0,Urban,0,Phone,0,0,0.0,0
645,10,2,145.73,0,1,Urban,1,Phone,0,0,0.0,0
646,3,1,80.86,1,0,Rural,1,Phone,0,0,0.0,0
647,9,5,646.2,1,0,Urban,1,Phone,0,0,0.0,1
648,1,5,585.22,1,0,Urban,1,Phone,0,0,0.0,1
650,7,1,78.57,1,0,Urban,1,Web,0,0,0.0,1
651,1,5,735.63,1,0,Rural,1,Phone,0,0,0.0,1
652,9,2,162.44,1,0,Urban,0,Web,0,0,0.0,1
654,10,1,29.99,1,0,Urban,0,Web,0,0,0.0,1
655,9,2,179.43,0,1,Urban,0,Web,0,0,0.0,1
657,9,1,34.72,0,1,Surburban,1,Phone,0,0,0.0,0
658,1,1,61.08,0,1,Rural,0,Web,1,1,70.85,1
659,1,1,92.29,0,1,Rural,1,Phone,1,0,0.0,0
661,2,2,189.02,0,1,Urban,1,Phone,0,0,0.0,0
664,9,2,127.38,1,0,Surburban,0,Web,1,0,0.0,1
666,9,1,29.99,0,1,Urban,1,Web,0,0,0.0,0
667,1,1,70.17,1,0,Surburban,0,Web,0,0,0.0,0
668,11,3,262.78,1,0,Urban,1,Phone,0,0,0.0,1
669,10,2,138.83,1,0,Urban,0,Phone,0,0,0.0,0
670,6,5,505.48,1,1,Surburban,1,Phone,0,0,0.0,0
671,11,1,92.28,0,1,Surburban,1,Web,0,0,0.0,1
674,2,2,152.95,0,1,Surburban,0,Web,0,0,0.0,0
675,5,4,427.17,1,1,Urban,0,Web,0,0,0.0,0
676,1,2,163.58,0,1,Urban,0,Web,1,0,0.0,1
677,1,1,75.83,1,0,Surburban,0,Phone,1,0,0.0,0
678,11,2,184.17,1,0,Surburban,0,Phone,0,0,0.0,1
679,10,4,466.25,0,1,Urban,0,Phone,0,0,0.0,0
680,7,2,151.91,0,1,Surburban,1,Web,0,0,0.0,1
681,1,2,148.57,0,1,Urban,0,Web,0,0,0.0,1
682,2,3,200.23,1,0,Surburban,0,Phone,0,0,0.0,1
683,5,5,663.14,1,1,Surburban,1,Multichannel,1,0,0.0,1
684,4,4,383.9,0,1,Surburban,0,Web,0,0,0.0,1
685,2,3,227.46,1,0,Urban,0,Web,0,0,0.0,0
686,8,3,212.27,0,1,Urban,1,Multichannel,0,0,0.0,1
688,7,3,208.25,0,1,Surburban,1,Multichannel,0,0,0.0,1
690,10,1,64.55,1,0,Surburban,1,Phone,0,0,0.0,1
691,2,4,454.04,1,0,Surburban,0,Web,0,0,0.0,1
692,1,1,29.99,0,1,Urban,0,Web,0,0,0.0,1
696,4,3,317.96,0,1,Urban,0,Web,0,0,0.0,0
697,3,2,138.44,1,0,Urban,1,Phone,0,0,0.0,1
698,4,2,186.97,1,0,Urban,1,Web,0,0,0.0,0
699,5,3,226.84,0,1,Surburban,1,Multichannel,0,0,0.0,0
700,3,4,351.2,1,0,Surburban,0,Multichannel,0,0,0.0,1
703,10,2,127.29,0,1,Urban,1,Phone,0,0,0.0,0
704,9,2,158.91,1,0,Rural,1,Web,1,0,0.0,1
705,1,4,478.49,0,1,Surburban,0,Multichannel,0,0,0.0,1
706,11,2,138.08,1,0,Urban,0,Phone,0,0,0.0,1
710,9,1,35.4,0,1,Surburban,1,Web,0,0,0.0,0
711,7,1,38.9,0,1,Surburban,1,Web,0,0,0.0,1
712,5,1,46.09,1,0,Urban,0,Web,0,0,0.0,0
715,6,1,29.99,0,1,Urban,1,Phone,0,0,0.0,1
716,4,1,78.96,0,1,Urban,1,Phone,0,0,0.0,0
718,3,3,314.67,1,0,Rural,1,Web,0,0,0.0,0
719,5,3,306.21,0,1,Surburban,0,Web,0,0,0.0,1
720,4,1,72.38,1,0,Rural,1,Web,1,0,0.0,1
721,1,4,375.03,1,0,Surburban,0,Phone,0,0,0.0,0
722,3,2,163.76,1,0,Surburban,1,Phone,0,0,0.0,1
724,1,5,522.77,1,0,Surburban,1,Multichannel,0,0,0.0,0
725,8,1,59.95,1,0,Urban,0,Phone,0,0,0.0,0
726,6,5,569.14,0,1,Surburban,1,Web,0,0,0.0,0
727,4,3,275.27,1,0,Rural,1,Phone,0,0,0.0,0
728,1,1,29.99,0,1,Urban,0,Web,0,0,0.0,0
730,10,2,161.65,1,0,Surburban,0,Web,0,0,0.0,1
731,11,5,568.56,1,1,Urban,1,Multichannel,0,0,0.0,1
732,9,3,257.6,1,1,Urban,1,Phone,0,0,0.0,0
733,2,3,269.13,0,1,Surburban,0,Multichannel,0,0,0.0,1
734,12,1,32.51,0,1,Rural,0,Phone,0,0,0.0,0
735,11,1,99.05,1,0,Urban,1,Phone,0,0,0.0,0
738,3,7,1118.27,1,1,Surburban,1,Multichannel,0,0,0.0,1
739,2,3,214.95,0,1,Rural,1,Web,0,0,0.0,1
740,11,2,143.91,0,1,Surburban,0,Phone,0,0,0.0,1
741,10,7,1097.45,0,1,Surburban,1,Phone,1,0,0.0,0
742,6,3,263.84,0,1,Rural,1,Web,1,0,0.0,1
743,7,1,45.72,1,0,Urban,0,Phone,0,0,0.0,0
746,2,3,225.35,1,0,Urban,0,Phone,0,0,0.0,0
749,1,3,313.98,0,1,Surburban,0,Web,0,0,0.0,0
751,5,1,29.99,0,1,Surburban,1,Web,0,0,0.0,1
752,3,3,244.64,1,0,Surburban,0,Phone,0,0,0.0,1
753,12,1,49.5,0,1,Surburban,1,Phone,0,0,0.0,1
754,7,1,29.99,1,0,Rural,1,Web,0,0,0.0,1
756,7,1,56.46,1,0,Urban,1,Web,0,0,0.0,1
757,4,2,110.29,0,1,Urban,0,Web,0,0,0.0,0
759,3,1,29.99,0,1,Surburban,1,Web,0,0,0.0,1
760,9,2,174.64,0,1,Urban,1,Web,0,0,0.0,0
761,5,6,771.92,0,1,Surburban,1,Multichannel,0,0,0.0,0
762,1,3,215.23,1,0,Urban,1,Multichannel,0,0,0.0,1
763,7,2,192.12,1,0,Urban,0,Web,0,0,0.0,0
764,6,1,40.02,0,1,Surburban,0,Web,0,0,0.0,0
765,8,1,29.99,1,0,Surburban,0,Web,1,0,0.0,1
766,10,3,275.04,1,0,Rural,0,Web,0,0,0.0,0
769,3,3,342.64,0,1,Surburban,0,Phone,0,0,0.0,0
770,8,3,337.09,1,0,Surburban,0,Phone,0,0,0.0,0
771,1,7,1311.69,1,1,Surburban,1,Multichannel,0,0,0.0,1
772,1,6,817.36,1,1,Urban,1,Phone,1,0,0.0,1
773,10,3,246.4,1,0,Urban,0,Phone,0,0,0.0,1
776,1,2,186.69,1,0,Surburban,0,Phone,0,0,0.0,1
777,1,1,29.99,0,1,Surburban,0,Web,1,0,0.0,0
778,8,1,29.99,1,0,Surburban,1,Web,0,0,0.0,0
779,1,5,586.52,1,0,Rural,1,Multichannel,0,0,0.0,0
780,8,3,286.25,0,1,Urban,1,Multichannel,0,0,0.0,1
781,10,1,89.45,1,0,Surburban,1,Web,0,0,0.0,0
782,8,2,194.81,1,0,Urban,1,Web,1,1,184.71,1
784,9,2,140.33,1,0,Rural,1,Phone,0,0,0.0,1
787,10,2,148.23,0,1,Urban,1,Phone,0,0,0.0,0
789,1,4,485.53,1,0,Urban,0,Web,0,0,0.0,1
790,1,4,398.71,1,0,Rural,0,Web,0,0,0.0,1
792,9,1,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
793,1,2,162.82,1,0,Surburban,0,Phone,1,0,0.0,0
794,2,7,2080.78,1,1,Rural,1,Phone,0,0,0.0,1
795,10,1,85.31,1,0,Urban,0,Web,0,0,0.0,0
798,7,2,151.89,1,0,Urban,0,Web,0,0,0.0,0
799,10,1,29.99,1,0,Urban,0,Phone,0,0,0.0,0
800,1,5,651.65,1,1,Urban,1,Web,0,0,0.0,0
801,10,3,209.02,0,1,Rural,0,Multichannel,0,0,0.0,1
802,1,3,305.09,1,1,Surburban,0,Phone,1,0,0.0,1
804,10,2,138.11,0,1,Urban,0,Phone,0,0,0.0,1
807,9,1,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
810,2,3,322.83,1,0,Surburban,0,Multichannel,1,0,0.0,0
812,7,5,513.78,1,0,Urban,1,Phone,0,0,0.0,0
813,5,5,746.6,1,0,Surburban,1,Multichannel,1,0,0.0,1
814,8,1,56.17,1,0,Urban,0,Phone,0,0,0.0,0
815,1,7,1486.31,1,1,Surburban,1,Phone,1,0,0.0,1
817,10,1,82.14,0,1,Rural,0,Web,1,0,0.0,0
818,9,1,29.99,0,1,Surburban,1,Web,0,0,0.0,0
820,5,2,145.36,1,0,Rural,1,Web,1,0,0.0,0
822,3,4,390.34,1,0,Urban,0,Web,0,0,0.0,0
823,12,5,618.13,1,1,Urban,1,Phone,0,0,0.0,0
824,6,1,29.99,0,1,Rural,1,Phone,0,0,0.0,0
826,6,1,54.41,0,1,Urban,1,Phone,0,0,0.0,1
828,6,2,154.16,1,0,Surburban,0,Web,0,0,0.0,0
829,9,2,157.41,0,1,Urban,0,Web,0,0,0.0,0
830,6,1,56.14,0,1,Surburban,1,Web,0,0,0.0,1
831,7,1,77.94,1,0,Surburban,1,Web,0,0,0.0,0
832,1,3,335.08,0,1,Urban,0,Phone,0,0,0.0,1
838,2,5,741.29,1,1,Urban,1,Phone,0,0,0.0,0
840,3,1,82.25,1,0,Surburban,0,Phone,0,0,0.0,1
841,7,1,29.99,0,1,Urban,0,Web,0,0,0.0,0
843,5,2,153.22,0,1,Urban,0,Phone,0,0,0.0,0
844,5,5,582.36,0,1,Surburban,1,Multichannel,0,0,0.0,0
846,7,1,46.51,1,0,Rural,1,Web,0,0,0.0,1
847,2,6,964.89,1,0,Surburban,1,Phone,0,0,0.0,0
848,5,3,207.31,1,0,Urban,0,Phone,0,0,0.0,1
849,3,2,187.74,0,1,Urban,0,Phone,0,0,0.0,0
851,3,1,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
852,2,2,198.17,0,1,Urban,0,Phone,0,0,0.0,1
856,4,2,173.48,0,1,Urban,1,Phone,0,0,0.0,0
857,8,3,287.06,0,1,Urban,0,Phone,1,1,29.99,1
861,2,6,784.22,1,0,Rural,1,Multichannel,0,0,0.0,0
863,2,1,29.99,0,1,Urban,1,Web,0,0,0.0,0
864,11,1,59.11,1,0,Surburban,1,Web,0,0,0.0,1
865,1,2,156.33,0,1,Surburban,1,Phone,0,0,0.0,0
866,2,1,64.26,1,0,Urban,0,Phone,0,0,0.0,0
867,2,6,836.65,1,1,Surburban,1,Phone,0,0,0.0,1
868,3,1,39.37,0,1,Surburban,1,Phone,0,0,0.0,0
870,7,3,221.71,0,1,Rural,1,Web,0,0,0.0,1
871,6,1,29.99,1,0,Urban,1,Phone,0,0,0.0,1
872,5,3,320.43,1,1,Surburban,0,Web,0,0,0.0,1
873,4,3,222.32,1,1,Surburban,1,Web,1,0,0.0,1
875,10,4,398.03,1,0,Surburban,0,Web,0,0,0.0,1
877,3,2,105.08,1,0,Rural,0,Phone,0,0,0.0,0
878,2,1,61.34,1,0,Rural,1,Web,0,0,0.0,0
879,11,1,87.52,0,1,Surburban,0,Phone,0,0,0.0,1
880,6,3,343.82,1,0,Urban,0,Web,1,0,0.0,0
881,1,6,767.3,1,1,Surburban,1,Phone,1,0,0.0,0
883,9,1,29.99,0,1,Surburban,0,Phone,0,0,0.0,1
885,10,2,175.21,0,1,Urban,0,Web,0,0,0.0,1
887,2,5,725.51,1,0,Surburban,1,Multichannel,0,0,0.0,1
888,10,4,363.14,0,1,Rural,0,Web,0,0,0.0,1
889,6,6,835.28,1,1,Surburban,1,Phone,0,0,0.0,0
891,9,3,254.75,1,0,Rural,1,Web,0,0,0.0,0
892,7,2,116.33,0,1,Rural,0,Web,0,0,0.0,0
894,10,1,72.77,1,0,Urban,0,Phone,0,0,0.0,0
896,12,5,640.99,1,1,Urban,1,Web,0,0,0.0,1
898,3,3,290.52,1,0,Surburban,0,Web,0,0,0.0,0
901,3,3,257.56,1,1,Surburban,0,Web,0,0,0.0,1
902,2,4,370.87,0,1,Urban,0,Multichannel,0,0,0.0,1
904,9,2,115.84,0,1,Surburban,1,Web,0,0,0.0,0
905,1,1,29.99,1,0,Urban,0,Phone,0,0,0.0,0
907,8,3,235.47,1,0,Surburban,0,Phone,0,0,0.0,1
909,9,1,57.53,1,0,Urban,0,Phone,0,0,0.0,0
910,6,1,85.61,0,1,Urban,0,Web,0,0,0.0,1
912,9,1,29.99,1,0,Urban,1,Phone,0,0,0.0,1
913,9,1,44.29,1,0,Urban,1,Phone,0,0,0.0,0
914,8,1,33.31,0,1,Surburban,0,Phone,1,0,0.0,1
915,12,2,130.84,0,1,Surburban,0,Web,1,1,29.99,1
916,2,1,64.51,1,0,Urban,1,Phone,0,0,0.0,1
917,9,2,166.68,1,0,Urban,0,Web,0,0,0.0,0
918,5,3,231.98,1,0,Surburban,1,Multichannel,0,0,0.0,1
919,2,4,472.16,0,1,Surburban,0,Multichannel,0,0,0.0,1
920,7,2,168.65,0,1,Rural,1,Phone,0,0,0.0,0
921,3,1,29.99,0,1,Rural,0,Phone,1,0,0.0,0
924,10,1,29.99,1,0,Urban,0,Web,0,0,0.0,1
925,2,3,201.98,1,0,Urban,0,Phone,0,0,0.0,0
926,3,1,85.79,0,1,Surburban,1,Web,0,0,0.0,0
927,4,1,29.99,1,0,Surburban,0,Web,0,0,0.0,1
929,5,3,212.1,0,1,Surburban,0,Web,0,0,0.0,1
930,1,3,204.6,0,1,Surburban,1,Multichannel,0,0,0.0,0
934,3,1,78.12,0,1,Rural,1,Web,0,0,0.0,1
936,12,1,32.73,1,0,Urban,1,Phone,0,0,0.0,0
938,9,2,110.91,0,1,Surburban,0,Web,0,0,0.0,1
939,7,1,29.99,1,0,Urban,0,Phone,0,0,0.0,1
941,9,1,64.81,0,1,Surburban,0,Web,0,0,0.0,0
942,8,1,72.08,1,0,Surburban,1,Web,0,0,0.0,1
943,2,2,141.22,1,0,Rural,0,Phone,1,0,0.0,0
944,3,2,121.46,1,0,Urban,1,Phone,0,0,0.0,1
945,5,1,29.99,1,0,Surburban,0,Phone,1,0,0.0,1
946,1,5,524.37,1,0,Urban,1,Phone,0,0,0.0,0
947,3,1,43.33,1,0,Surburban,1,Phone,0,0,0.0,0
948,2,5,675.96,0,1,Urban,1,Phone,0,0,0.0,0
949,9,1,29.99,0,1,Surburban,0,Phone,0,0,0.0,1
951,7,4,370.47,1,1,Rural,1,Phone,0,0,0.0,1
954,10,3,240.26,1,1,Rural,1,Web,0,0,0.0,0
955,3,1,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
956,10,2,115.28,0,1,Surburban,0,Web,0,0,0.0,1
957,11,1,29.99,1,0,Urban,1,Phone,0,0,0.0,1
958,6,2,169.94,1,0,Surburban,1,Web,0,0,0.0,0
962,2,2,103.33,1,0,Rural,1,Phone,0,0,0.0,0
963,2,2,185.06,0,1,Rural,0,Web,1,0,0.0,0
964,2,2,102.13,0,1,Urban,0,Web,0,0,0.0,0
966,10,4,399.28,1,0,Urban,0,Web,0,0,0.0,0
967,2,4,496.71,0,1,Surburban,0,Multichannel,0,0,0.0,1
969,10,1,29.99,1,0,Surburban,1,Web,0,0,0.0,0
970,5,2,197.48,1,0,Rural,0,Phone,0,0,0.0,0
971,11,2,104.47,1,0,Surburban,0,Web,0,0,0.0,1
973,6,2,104.41,1,0,Rural,0,Web,0,0,0.0,0
976,5,5,543.9,1,1,Urban,1,Web,0,0,0.0,0
977,9,1,45.35,1,0,Rural,1,Phone,0,0,0.0,0
978,1,2,157.0,1,0,Surburban,0,Web,0,0,0.0,1
981,3,1,29.99,0,1,Surburban,0,Web,0,0,0.0,1
982,4,2,143.66,0,1,Surburban,1,Web,0,0,0.0,0
984,8,1,78.04,1,0,Surburban,1,Web,0,0,0.0,1
985,11,1,64.06,0,1,Surburban,1,Web,0,0,0.0,1
986,1,1,30.08,1,0,Surburban,0,Web,0,0,0.0,1
987,10,4,476.27,1,1,Urban,1,Multichannel,0,0,0.0,0
990,9,1,29.99,1,0,Urban,0,Web,0,0,0.0,0
991,9,4,406.22,1,0,Surburban,1,Web,0,0,0.0,0
994,6,1,44.67,0,1,Surburban,0,Web,0,0,0.0,1
995,1,1,56.65,0,1,Urban,1,Web,0,0,0.0,0
998,10,1,43.31,0,1,Urban,1,Phone,0,0,0.0,1
999,9,1,29.99,0,1,Rural,1,Web,0,0,0.0,0
1000,1,1,66.1,1,0,Urban,1,Web,0,0,0.0,0
1001,12,2,122.98,1,0,Urban,0,Web,0,0,0.0,0
1002,8,1,29.99,1,0,Rural,1,Phone,0,0,0.0,0
1003,1,4,473.74,1,0,Surburban,0,Web,0,0,0.0,1
1005,10,5,558.8,0,1,Surburban,1,Web,0,0,0.0,1
1006,9,1,61.56,1,0,Urban,0,Phone,0,0,0.0,1
1007,1,4,399.54,1,0,Urban,0,Phone,1,0,0.0,1
1008,10,1,52.21,1,0,Surburban,1,Web,0,0,0.0,0
1009,10,3,220.97,0,1,Surburban,1,Web,0,0,0.0,1
1010,9,2,165.97,1,0,Urban,0,Phone,0,0,0.0,1
1012,8,1,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
1013,2,4,399.0,1,1,Surburban,1,Web,0,0,0.0,0
1014,6,1,63.02,0,1,Surburban,0,Web,0,0,0.0,0
1015,1,5,535.92,0,1,Urban,1,Multichannel,1,0,0.0,1
1016,4,1,64.62,0,1,Surburban,0,Web,0,0,0.0,1
1017,11,1,32.82,1,0,Surburban,0,Phone,0,0,0.0,0
1018,2,4,384.1,0,1,Urban,0,Web,0,0,0.0,0
1021,2,2,188.11,0,1,Rural,0,Web,1,0,0.0,0
1022,11,3,259.8,0,1,Urban,1,Web,1,0,0.0,0
1023,7,2,147.85,0,1,Surburban,1,Phone,0,0,0.0,1
1025,11,1,29.99,1,0,Urban,0,Web,0,0,0.0,1
1026,4,4,485.09,0,1,Surburban,0,Multichannel,0,0,0.0,1
1027,11,4,460.09,1,0,Surburban,0,Web,0,0,0.0,1
1028,4,1,29.99,0,1,Rural,0,Web,0,0,0.0,1
1029,6,2,191.04,0,1,Surburban,1,Phone,0,0,0.0,1
1030,11,1,58.54,1,0,Surburban,1,Web,0,0,0.0,1
1031,2,7,1451.17,1,1,Surburban,1,Multichannel,0,0,0.0,0
1032,1,4,449.17,0,1,Urban,0,Multichannel,0,0,0.0,0
1034,3,2,171.32,0,1,Surburban,0,Phone,0,0,0.0,0
1037,9,5,700.65,1,1,Rural,1,Phone,1,0,0.0,1
1039,2,4,414.86,1,1,Rural,0,Phone,0,0,0.0,1
1041,1,3,330.34,1,0,Surburban,1,Web,0,0,0.0,1
1043,1,2,126.18,0,1,Urban,0,Phone,0,0,0.0,0
1045,1,5,553.55,0,1,Urban,1,Phone,0,0,0.0,0
1047,5,1,29.99,0,1,Urban,1,Web,0,0,0.0,1
1048,5,1,52.26,1,0,Urban,1,Web,0,0,0.0,1
1049,12,6,800.37,0,1,Urban,1,Multichannel,0,0,0.0,1
1050,6,2,139.65,0,1,Surburban,0,Phone,0,0,0.0,0
1051,3,2,138.75,1,0,Surburban,1,Web,0,0,0.0,1
1054,10,2,147.16,1,0,Rural,1,Web,0,0,0.0,1
1057,9,3,265.62,0,1,Surburban,0,Multichannel,0,0,0.0,1
1058,9,2,122.37,1,0,Urban,1,Phone,0,0,0.0,1
1059,9,1,63.35,0,1,Urban,1,Web,0,0,0.0,0
1060,2,7,1023.46,1,1,Urban,1,Multichannel,0,0,0.0,1
1061,9,1,29.99,1,0,Urban,1,Phone,0,0,0.0,0
1062,10,1,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
1063,1,6,801.6,1,1,Surburban,1,Web,0,0,0.0,1
1065,8,3,304.95,1,0,Urban,1,Web,0,0,0.0,0
1066,4,1,69.2,0,1,Rural,1,Phone,1,0,0.0,0
1067,9,1,89.72,0,1,Urban,1,Web,0,0,0.0,0
1068,1,7,1015.08,1,1,Surburban,1,Multichannel,0,0,0.0,1
1070,2,2,188.36,1,0,Surburban,1,Phone,0,0,0.0,1
1071,3,4,431.62,0,1,Urban,0,Multichannel,0,0,0.0,0
1072,6,3,218.62,1,0,Urban,0,Web,0,0,0.0,0
1074,2,1,47.65,0,1,Surburban,0,Web,0,0,0.0,0
1075,4,1,80.76,1,0,Urban,0,Web,0,0,0.0,0
1078,7,3,316.41,1,1,Surburban,1,Multichannel,1,0,0.0,0
1079,2,2,126.49,0,1,Urban,0,Web,0,0,0.0,0
1080,10,2,101.85,0,1,Urban,0,Web,0,0,0.0,1
1082,5,1,60.68,0,1,Urban,1,Phone,0,0,0.0,1
1084,12,2,135.5,1,0,Urban,0,Phone,0,0,0.0,0
1086,10,4,350.01,1,0,Surburban,1,Web,0,0,0.0,0
1087,1,6,828.72,1,0,Urban,1,Web,0,0,0.0,1
1088,2,2,132.39,1,0,Surburban,0,Web,0,0,0.0,0
1091,10,2,162.53,1,0,Urban,1,Phone,1,0,0.0,1
1093,6,2,159.36,0,1,Rural,1,Web,0,0,0.0,1
1094,1,1,74.61,1,0,Urban,1,Web,0,0,0.0,0
1095,12,2,183.55,1,0,Urban,0,Phone,1,0,0.0,1
1096,2,4,413.32,1,0,Surburban,0,Web,0,0,0.0,0
1097,1,3,336.38,0,1,Urban,0,Web,0,0,0.0,0
1098,8,1,63.58,1,0,Surburban,1,Phone,0,0,0.0,1
1099,10,3,240.93,0,1,Urban,0,Phone,0,0,0.0,1
1100,1,1,69.74,1,0,Urban,1,Web,1,0,0.0,1
1101,1,4,482.49,1,0,Surburban,0,Phone,0,0,0.0,0
1103,11,1,74.27,0,1,Surburban,1,Web,0,0,0.0,0
1105,4,3,328.09,0,1,Urban,0,Phone,0,0,0.0,1
1106,8,2,183.18,1,0,Rural,0,Phone,0,0,0.0,0
1108,5,1,29.99,0,1,Rural,1,Web,0,0,0.0,1
1110,1,1,99.98,0,1,Urban,0,Web,0,0,0.0,0
1111,10,3,212.24,0,1,Surburban,1,Phone,0,0,0.0,1
1112,2,3,326.2,1,0,Urban,1,Phone,1,0,0.0,0
1113,2,4,477.1,1,0,Rural,1,Web,0,0,0.0,1
1114,6,1,99.24,0,1,Urban,1,Phone,0,0,0.0,1
1115,10,3,291.45,1,0,Urban,0,Web,1,0,0.0,1
1116,2,2,121.43,0,1,Surburban,0,Phone,1,0,0.0,0
1117,8,4,396.3,1,0,Surburban,0,Web,0,0,0.0,1
1118,9,3,231.01,1,0,Surburban,1,Multichannel,0,0,0.0,0
1119,3,6,820.13,1,1,Rural,1,Web,0,0,0.0,0
1120,7,1,47.31,0,1,Urban,0,Phone,0,0,0.0,1
1121,4,1,83.73,1,0,Urban,0,Web,0,0,0.0,1
1122,6,7,1119.53,1,1,Rural,1,Multichannel,0,0,0.0,1
1124,9,6,906.09,1,0,Rural,1,Phone,0,0,0.0,0
1126,2,6,873.2,1,0,Surburban,1,Multichannel,0,0,0.0,1
1128,1,7,1019.82,1,1,Rural,1,Phone,0,0,0.0,1
1129,4,1,42.13,0,1,Surburban,1,Phone,0,0,0.0,0
1131,2,1,50.27,1,0,Surburban,1,Web,0,0,0.0,0
1133,2,3,253.4,0,1,Surburban,0,Multichannel,0,0,0.0,1
1134,2,4,369.12,1,0,Surburban,1,Web,1,0,0.0,1
1137,2,1,29.99,0,1,Surburban,0,Phone,0,0,0.0,1
1138,5,1,79.67,0,1,Surburban,0,Phone,1,0,0.0,1
1140,1,3,235.41,1,0,Surburban,1,Web,0,0,0.0,1
1141,8,3,203.51,1,0,Urban,0,Phone,0,0,0.0,1
1145,5,1,60.65,1,0,Urban,0,Web,0,0,0.0,0
1147,11,2,120.57,1,0,Urban,1,Phone,0,0,0.0,0
1148,6,3,310.36,0,1,Surburban,0,Web,0,0,0.0,0
1149,1,6,788.12,1,0,Surburban,1,Multichannel,0,0,0.0,0
1150,6,1,88.39,1,0,Surburban,1,Web,0,0,0.0,1
1154,2,2,184.96,0,1,Urban,1,Web,1,0,0.0,0
1156,1,2,116.22,0,1,Surburban,0,Phone,1,0,0.0,1
1158,1,2,166.13,1,0,Urban,1,Web,0,0,0.0,1
1159,3,3,236.74,1,1,Rural,0,Phone,1,0,0.0,0
1163,6,5,721.22,1,0,Surburban,1,Multichannel,0,0,0.0,0
1164,1,1,60.03,1,0,Urban,0,Web,0,0,0.0,1
1165,8,1,68.6,0,1,Rural,1,Web,0,0,0.0,1
1166,4,1,64.6,0,1,Surburban,1,Web,0,0,0.0,1
1167,7,1,41.62,1,0,Rural,0,Web,0,0,0.0,0
1168,10,1,29.99,0,1,Surburban,0,Web,0,0,0.0,0
1170,9,1,29.99,1,0,Rural,1,Web,0,0,0.0,1
1171,5,2,126.21,1,0,Urban,0,Phone,0,0,0.0,1
1172,6,1,43.49,0,1,Surburban,1,Phone,0,0,0.0,0
1177,1,3,303.56,1,1,Urban,0,Web,0,0,0.0,1
1178,12,1,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
1181,10,1,29.99,1,0,Surburban,0,Web,0,0,0.0,1
1182,1,2,159.32,1,0,Surburban,1,Web,0,0,0.0,0
1185,8,2,187.69,1,0,Urban,0,Web,0,0,0.0,1
1187,1,5,564.71,1,0,Urban,1,Phone,1,0,0.0,1
1188,11,4,484.49,1,0,Urban,0,Web,0,0,0.0,0
1190,4,2,105.79,0,1,Urban,1,Web,1,0,0.0,1
1192,1,6,801.32,0,1,Surburban,1,Phone,1,0,0.0,1
1193,10,1,89.7,1,0,Urban,0,Web,0,0,0.0,0
1194,1,5,660.76,0,1,Rural,1,Multichannel,1,0,0.0,1
1195,6,1,87.81,0,1,Surburban,0,Phone,0,0,0.0,1
1197,3,4,368.18,0,1,Urban,0,Web,0,0,0.0,1
1198,3,4,396.42,1,0,Urban,0,Web,1,0,0.0,0
