,recency,history_segment,history,mens,womens,zip_code,newbie,channel,visit,conversion,spend,treatment
513,2,4) $350 - $500,378.5,0,1,Urban,0,Web,1,1,80.58,1
514,10,2) $100 - $200,131.95,0,1,Surburban,0,Phone,1,0,0.0,0
516,10,4) $350 - $500,375.34,1,0,Rural,0,Web,0,0,0.0,0
518,1,3) $200 - $350,286.31,1,1,Surburban,0,Web,0,0,0.0,0
519,7,5) $500 - $750,600.13,1,1,Urban,1,Phone,0,0,0.0,0
520,6,2) $100 - $200,107.42,0,1,Urban,1,Web,0,0,0.0,0
522,2,2) $100 - $200,102.99,0,1,Surburban,0,Phone,0,0,0.0,0
524,7,3) $200 - $350,297.6,1,0,Surburban,0,Web,0,0,0.0,0
527,1,"6) $750 - $1,000",783.8,1,1,Surburban,1,Web,0,0,0.0,0
528,9,1) $0 - $100,89.96,1,0,Surburban,0,Web,1,0,0.0,1
529,8,2) $100 - $200,155.75,0,1,Urban,1,Phone,0,0,0.0,0
532,8,2) $100 - $200,135.67,1,0,Rural,1,Web,0,0,0.0,1
536,9,4) $350 - $500,404.03,1,1,Urban,0,Multichannel,0,0,0.0,0
539,1,2) $100 - $200,155.65,1,0,Urban,0,Web,0,0,0.0,0
540,12,1) $0 - $100,36.67,0,1,Urban,0,Web,1,1,195.83,1
542,1,5) $500 - $750,563.7,1,0,Surburban,1,Multichannel,0,0,0.0,1
543,6,3) $200 - $350,265.2,1,0,Surburban,0,Phone,0,0,0.0,1
544,1,4) $350 - $500,357.56,0,1,Surburban,0,Phone,0,0,0.0,0
545,11,3) $200 - $350,206.97,1,0,Surburban,0,Web,0,0,0.0,1
546,7,"7) $1,000 +",1222.53,1,1,Rural,1,Phone,1,0,0.0,1
547,5,1) $0 - $100,67.55,1,0,Surburban,0,Phone,0,0,0.0,1
548,9,2) $100 - $200,108.59,1,0,Rural,1,Web,0,0,0.0,1
549,1,5) $500 - $750,615.04,1,1,Surburban,1,Phone,0,0,0.0,0
550,7,2) $100 - $200,153.17,1,0,Rural,0,Phone,0,0,0.0,1
552,4,2) $100 - $200,127.51,1,0,Urban,1,Web,0,0,0.0,0
553,8,1) $0 - $100,60.9,0,1,Rural,1,Phone,0,0,0.0,0
554,1,3) $200 - $350,234.17,1,0,Rural,1,Phone,0,0,0.0,0
555,12,2) $100 - $200,145.27,1,0,Urban,1,Web,0,0,0.0,1
556,11,2) $100 - $200,112.61,0,1,Urban,0,Web,0,0,0.0,0
557,5,2) $100 - $200,168.1,1,0,Surburban,0,Web,0,0,0.0,0
560,5,1) $0 - $100,37.79,0,1,Surburban,0,Web,0,0,0.0,0
562,4,1) $0 - $100,70.16,0,1,Surburban,0,Web,0,0,0.0,0
565,6,1) $0 - $100,65.1,1,0,Urban,0,Phone,0,0,0.0,1
567,9,3) $200 - $350,297.59,0,1,Surburban,1,Phone,1,1,118.39,1
568,7,4) $350 - $500,409.76,1,1,Urban,0,Multichannel,0,0,0.0,1
569,9,1) $0 - $100,60.15,0,1,Surburban,0,Web,0,0,0.0,1
570,1,2) $100 - $200,111.37,0,1,Surburban,1,Web,0,0,0.0,0
571,7,1) $0 - $100,29.99,0,1,Urban,0,Phone,0,0,0.0,0
572,1,1) $0 - $100,87.0,0,1,Rural,1,Phone,0,0,0.0,1
573,2,1) $0 - $100,46.47,0,1,Surburban,1,Web,0,0,0.0,0
575,9,2) $100 - $200,129.29,0,1,Urban,1,Web,0,0,0.0,0
577,3,5) $500 - $750,708.62,0,1,Surburban,1,Phone,0,0,0.0,1
578,3,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,1
580,10,2) $100 - $200,113.33,0,1,Urban,0,Web,0,0,0.0,0
581,4,5) $500 - $750,737.33,0,1,Surburban,1,Web,0,0,0.0,1
582,12,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,1
586,11,1) $0 - $100,29.99,0,1,Surburban,0,Web,0,0,0.0,1
587,7,"6) $750 - $1,000",758.59,0,1,Surburban,1,Web,0,0,0.0,1
588,4,2) $100 - $200,174.55,1,0,Rural,1,Web,0,0,0.0,1
589,9,1) $0 - $100,76.72,1,0,Surburban,0,Phone,0,0,0.0,0
590,6,3) $200 - $350,334.34,0,1,Rural,0,Multichannel,1,0,0.0,1
591,12,2) $100 - $200,108.83,1,0,Rural,0,Web,1,0,0.0,1
592,10,3) $200 - $350,319.45,0,1,Urban,0,Phone,0,0,0.0,1
593,10,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,1
594,3,4) $350 - $500,367.27,0,1,Surburban,1,Phone,0,0,0.0,0
595,8,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,0
596,10,2) $100 - $200,102.82,1,0,Surburban,1,Web,0,0,0.0,1
598,4,5) $500 - $750,739.84,1,0,Urban,1,Phone,0,0,0.0,1
600,6,2) $100 - $200,161.43,0,1,Surburban,0,Web,1,0,0.0,1
601,8,3) $200 - $350,346.57,1,0,Urban,1,Web,0,0,0.0,0
602,7,5) $500 - $750,729.01,0,1,Rural,1,Phone,0,0,0.0,0
603,10,1) $0 - $100,51.33,1,0,Surburban,1,Web,0,0,0.0,1
604,2,2) $100 - $200,159.22,0,1,Surburban,0,Web,0,0,0.0,1
605,5,"7) $1,000 +",1079.62,1,1,Surburban,1,Web,1,1,29.99,0
606,10,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,0
607,11,1) $0 - $100,43.51,0,1,Surburban,0,Web,0,0,0.0,0
608,10,2) $100 - $200,163.8,0,1,Urban,1,Web,0,0,0.0,1
609,9,3) $200 - $350,212.32,1,0,Surburban,0,Multichannel,0,0,0.0,0
610,7,2) $100 - $200,147.81,1,0,Surburban,1,Web,0,0,0.0,1
613,1,5) $500 - $750,544.98,1,0,Urban,1,Web,0,0,0.0,0
615,7,5) $500 - $750,508.18,1,0,Urban,1,Web,0,0,0.0,1
616,1,1) $0 - $100,50.62,1,0,Urban,0,Web,0,0,0.0,0
618,5,3) $200 - $350,291.17,1,0,Surburban,0,Multichannel,0,0,0.0,0
620,5,"6) $750 - $1,000",777.95,1,0,Surburban,1,Web,0,0,0.0,0
622,5,1) $0 - $100,30.59,0,1,Urban,1,Web,0,0,0.0,1
623,4,3) $200 - $350,305.76,0,1,Surburban,0,Phone,0,0,0.0,0
624,8,1) $0 - $100,29.99,0,1,Surburban,0,Phone,1,0,0.0,0
625,8,3) $200 - $350,256.83,0,1,Urban,1,Web,0,0,0.0,0
626,7,4) $350 - $500,462.7,0,1,Surburban,1,Multichannel,0,0,0.0,0
627,7,4) $350 - $500,489.49,1,0,Rural,1,Web,1,0,0.0,0
630,9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
633,2,3) $200 - $350,231.27,0,1,Urban,1,Phone,0,0,0.0,0
634,2,1) $0 - $100,50.37,1,0,Urban,0,Phone,0,0,0.0,1
635,9,2) $100 - $200,189.33,1,0,Urban,1,Phone,0,0,0.0,0
636,1,4) $350 - $500,368.01,0,1,Urban,0,Web,0,0,0.0,0
637,1,3) $200 - $350,331.21,1,0,Rural,1,Phone,0,0,0.0,0
638,2,2) $100 - $200,186.51,0,1,Surburban,0,Phone,0,0,0.0,1
639,9,4) $350 - $500,433.89,0,1,Rural,0,Phone,0,0,0.0,1
640,8,1) $0 - $100,90.62,1,0,Urban,0,Phone,0,0,0.0,0
642,2,1) $0 - $100,44.37,0,1,Surburban,0,Web,0,0,0.0,1
644,3,1) $0 - $100,43.0,1,0,Urban,0,Phone,0,0,0.0,0
645,10,2) $100 - $200,145.73,0,1,Urban,1,Phone,0,0,0.0,0
646,3,1) $0 - $100,80.86,1,0,Rural,1,Phone,0,0,0.0,0
649,2,3) $200 - $350,202.92,0,1,Surburban,0,Phone,0,0,0.0,1
653,10,3) $200 - $350,226.15,0,1,Surburban,1,Multichannel,0,0,0.0,1
656,6,5) $500 - $750,549.78,1,0,Surburban,1,Web,0,0,0.0,1
657,9,1) $0 - $100,34.72,0,1,Surburban,1,Phone,0,0,0.0,0
659,1,1) $0 - $100,92.29,0,1,Rural,1,Phone,1,0,0.0,0
660,4,3) $200 - $350,316.87,0,1,Urban,1,Web,0,0,0.0,1
661,2,2) $100 - $200,189.02,0,1,Urban,1,Phone,0,0,0.0,0
662,2,3) $200 - $350,210.51,0,1,Urban,0,Phone,1,0,0.0,1
663,9,3) $200 - $350,301.15,1,1,Surburban,0,Phone,1,0,0.0,1
665,9,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0,0.0,1
666,9,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,0
667,1,1) $0 - $100,70.17,1,0,Surburban,0,Web,0,0,0.0,0
669,10,2) $100 - $200,138.83,1,0,Urban,0,Phone,0,0,0.0,0
670,6,5) $500 - $750,505.48,1,1,Surburban,1,Phone,0,0,0.0,0
672,4,3) $200 - $350,209.79,0,1,Rural,0,Multichannel,1,0,0.0,1
673,3,1) $0 - $100,34.22,1,0,Urban,1,Phone,0,0,0.0,1
674,2,2) $100 - $200,152.95,0,1,Surburban,0,Web,0,0,0.0,0
675,5,4) $350 - $500,427.17,1,1,Urban,0,Web,0,0,0.0,0
677,1,1) $0 - $100,75.83,1,0,Surburban,0,Phone,1,0,0.0,0
679,10,4) $350 - $500,466.25,0,1,Urban,0,Phone,0,0,0.0,0
685,2,3) $200 - $350,227.46,1,0,Urban,0,Web,0,0,0.0,0
687,6,1) $0 - $100,97.9,0,1,Surburban,1,Phone,0,0,0.0,1
689,12,1) $0 - $100,88.65,1,0,Surburban,0,Web,0,0,0.0,1
693,7,2) $100 - $200,157.63,1,0,Urban,1,Phone,0,0,0.0,1
694,3,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,1
695,10,2) $100 - $200,119.63,0,1,Rural,0,Web,0,0,0.0,1
696,4,3) $200 - $350,317.96,0,1,Urban,0,Web,0,0,0.0,0
698,4,2) $100 - $200,186.97,1,0,Urban,1,Web,0,0,0.0,0
699,5,3) $200 - $350,226.84,0,1,Surburban,1,Multichannel,0,0,0.0,0
701,2,4) $350 - $500,458.41,0,1,Surburban,0,Multichannel,0,0,0.0,1
702,5,2) $100 - $200,135.64,1,0,Urban,0,Web,0,0,0.0,1
703,10,2) $100 - $200,127.29,0,1,Urban,1,Phone,0,0,0.0,0
707,1,5) $500 - $750,525.42,0,1,Urban,1,Phone,0,0,0.0,1
708,1,3) $200 - $350,303.34,1,1,Urban,0,Web,1,0,0.0,1
709,5,1) $0 - $100,50.63,1,0,Urban,0,Phone,0,0,0.0,1
710,9,1) $0 - $100,35.4,0,1,Surburban,1,Web,0,0,0.0,0
712,5,1) $0 - $100,46.09,1,0,Urban,0,Web,0,0,0.0,0
713,6,3) $200 - $350,333.21,1,0,Urban,1,Phone,0,0,0.0,1
714,2,5) $500 - $750,584.37,1,0,Urban,1,Multichannel,1,0,0.0,1
716,4,1) $0 - $100,78.96,0,1,Urban,1,Phone,0,0,0.0,0
717,4,1) $0 - $100,53.42,0,1,Surburban,0,Phone,0,0,0.0,1
718,3,3) $200 - $350,314.67,1,0,Rural,1,Web,0,0,0.0,0
721,1,4) $350 - $500,375.03,1,0,Surburban,0,Phone,0,0,0.0,0
723,6,2) $100 - $200,178.37,1,0,Surburban,1,Web,1,0,0.0,1
724,1,5) $500 - $750,522.77,1,0,Surburban,1,Multichannel,0,0,0.0,0
725,8,1) $0 - $100,59.95,1,0,Urban,0,Phone,0,0,0.0,0
726,6,5) $500 - $750,569.14,0,1,Surburban,1,Web,0,0,0.0,0
727,4,3) $200 - $350,275.27,1,0,Rural,1,Phone,0,0,0.0,0
728,1,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0,0.0,0
729,2,5) $500 - $750,675.88,1,1,Urban,1,Phone,0,0,0.0,1
732,9,3) $200 - $350,257.6,1,1,Urban,1,Phone,0,0,0.0,0
734,12,1) $0 - $100,32.51,0,1,Rural,0,Phone,0,0,0.0,0
735,11,1) $0 - $100,99.05,1,0,Urban,1,Phone,0,0,0.0,0
736,7,3) $200 - $350,340.72,1,0,Urban,0,Web,0,0,0.0,1
737,9,2) $100 - $200,100.86,1,0,Surburban,1,Phone,0,0,0.0,1
741,10,"7) $1,000 +",1097.45,0,1,Surburban,1,Phone,1,0,0.0,0
743,7,1) $0 - $100,45.72,1,0,Urban,0,Phone,0,0,0.0,0
744,2,3) $200 - $350,243.5,1,1,Surburban,0,Phone,0,0,0.0,1
745,8,1) $0 - $100,58.28,0,1,Urban,0,Phone,0,0,0.0,1
746,2,3) $200 - $350,225.35,1,0,Urban,0,Phone,0,0,0.0,0
747,3,3) $200 - $350,222.8,1,0,Urban,0,Web,0,0,0.0,1
748,1,1) $0 - $100,29.99,1,0,Rural,1,Web,0,0,0.0,1
749,1,3) $200 - $350,313.98,0,1,Surburban,0,Web,0,0,0.0,0
750,6,2) $100 - $200,105.87,1,0,Surburban,1,Web,0,0,0.0,1
755,1,1) $0 - $100,29.99,1,0,Surburban,0,Web,1,0,0.0,1
757,4,2) $100 - $200,110.29,0,1,Urban,0,Web,0,0,0.0,0
758,10,3) $200 - $350,300.6,1,1,Urban,0,Multichannel,0,0,0.0,1
760,9,2) $100 - $200,174.64,0,1,Urban,1,Web,0,0,0.0,0
761,5,"6) $750 - $1,000",771.92,0,1,Surburban,1,Multichannel,0,0,0.0,0
763,7,2) $100 - $200,192.12,1,0,Urban,0,Web,0,0,0.0,0
764,6,1) $0 - $100,40.02,0,1,Surburban,0,Web,0,0,0.0,0
766,10,3) $200 - $350,275.04,1,0,Rural,0,Web,0,0,0.0,0
767,2,5) $500 - $750,518.53,0,1,Surburban,1,Phone,1,0,0.0,1
768,3,4) $350 - $500,454.0,0,1,Urban,0,Multichannel,0,0,0.0,1
769,3,3) $200 - $350,342.64,0,1,Surburban,0,Phone,0,0,0.0,0
770,8,3) $200 - $350,337.09,1,0,Surburban,0,Phone,0,0,0.0,0
774,1,4) $350 - $500,406.33,0,1,Surburban,0,Web,0,0,0.0,1
775,11,1) $0 - $100,98.05,0,1,Surburban,1,Web,0,0,0.0,1
777,1,1) $0 - $100,29.99,0,1,Surburban,0,Web,1,0,0.0,0
778,8,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,0
779,1,5) $500 - $750,586.52,1,0,Rural,1,Multichannel,0,0,0.0,0
781,10,1) $0 - $100,89.45,1,0,Surburban,1,Web,0,0,0.0,0
783,10,1) $0 - $100,33.57,1,0,Urban,0,Phone,0,0,0.0,1
785,1,4) $350 - $500,382.15,0,1,Urban,0,Phone,1,0,0.0,1
786,5,1) $0 - $100,63.2,0,1,Rural,0,Phone,0,0,0.0,1
787,10,2) $100 - $200,148.23,0,1,Urban,1,Phone,0,0,0.0,0
788,3,2) $100 - $200,123.2,1,0,Urban,1,Phone,0,0,0.0,1
791,9,1) $0 - $100,46.56,1,0,Surburban,0,Web,1,0,0.0,1
792,9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
793,1,2) $100 - $200,162.82,1,0,Surburban,0,Phone,1,0,0.0,0
795,10,1) $0 - $100,85.31,1,0,Urban,0,Web,0,0,0.0,0
796,2,2) $100 - $200,180.48,1,0,Urban,0,Phone,0,0,0.0,1
797,7,2) $100 - $200,139.53,0,1,Surburban,1,Phone,0,0,0.0,1
798,7,2) $100 - $200,151.89,1,0,Urban,0,Web,0,0,0.0,0
799,10,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,0
800,1,5) $500 - $750,651.65,1,1,Urban,1,Web,0,0,0.0,0
803,2,4) $350 - $500,424.44,0,1,Urban,0,Phone,0,0,0.0,1
805,1,"6) $750 - $1,000",804.15,1,1,Surburban,1,Multichannel,1,0,0.0,1
806,11,1) $0 - $100,85.29,0,1,Surburban,0,Phone,0,0,0.0,1
807,9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
808,4,3) $200 - $350,307.66,1,0,Urban,1,Web,1,0,0.0,1
809,11,2) $100 - $200,123.25,1,0,Surburban,0,Web,0,0,0.0,1
810,2,3) $200 - $350,322.83,1,0,Surburban,0,Multichannel,1,0,0.0,0
811,3,3) $200 - $350,261.43,0,1,Urban,1,Web,0,0,0.0,1
812,7,5) $500 - $750,513.78,1,0,Urban,1,Phone,0,0,0.0,0
814,8,1) $0 - $100,56.17,1,0,Urban,0,Phone,0,0,0.0,0
816,1,2) $100 - $200,143.84,0,1,Rural,1,Phone,0,0,0.0,1
817,10,1) $0 - $100,82.14,0,1,Rural,0,Web,1,0,0.0,0
818,9,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0,0.0,0
819,9,2) $100 - $200,152.55,0,1,Rural,1,Phone,0,0,0.0,1
820,5,2) $100 - $200,145.36,1,0,Rural,1,Web,1,0,0.0,0
821,9,3) $200 - $350,314.36,0,1,Urban,0,Phone,0,0,0.0,1
822,3,4) $350 - $500,390.34,1,0,Urban,0,Web,0,0,0.0,0
823,12,5) $500 - $750,618.13,1,1,Urban,1,Phone,0,0,0.0,0
824,6,1) $0 - $100,29.99,0,1,Rural,1,Phone,0,0,0.0,0
825,6,1) $0 - $100,29.99,0,1,Urban,0,Phone,0,0,0.0,1
827,9,5) $500 - $750,718.97,0,1,Rural,1,Multichannel,0,0,0.0,1
828,6,2) $100 - $200,154.16,1,0,Surburban,0,Web,0,0,0.0,0
829,9,2) $100 - $200,157.41,0,1,Urban,0,Web,0,0,0.0,0
831,7,1) $0 - $100,77.94,1,0,Surburban,1,Web,0,0,0.0,0
833,5,1) $0 - $100,29.99,0,1,Rural,1,Web,0,0,0.0,1
834,10,2) $100 - $200,110.84,1,0,Surburban,0,Phone,0,0,0.0,1
835,10,3) $200 - $350,312.03,0,1,Rural,0,Web,0,0,0.0,1
836,5,3) $200 - $350,258.91,0,1,Urban,1,Web,1,0,0.0,1
837,2,2) $100 - $200,101.67,1,0,Surburban,1,Web,0,0,0.0,1
838,2,5) $500 - $750,741.29,1,1,Urban,1,Phone,0,0,0.0,0
839,1,2) $100 - $200,114.68,1,0,Rural,0,Web,0,0,0.0,1
841,7,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0,0.0,0
842,8,1) $0 - $100,37.74,0,1,Surburban,1,Phone,0,0,0.0,1
843,5,2) $100 - $200,153.22,0,1,Urban,0,Phone,0,0,0.0,0
844,5,5) $500 - $750,582.36,0,1,Surburban,1,Multichannel,0,0,0.0,0
845,7,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,1
847,2,"6) $750 - $1,000",964.89,1,0,Surburban,1,Phone,0,0,0.0,0
849,3,2) $100 - $200,187.74,0,1,Urban,0,Phone,0,0,0.0,0
850,4,1) $0 - $100,99.39,1,0,Surburban,0,Phone,0,0,0.0,1
853,7,3) $200 - $350,213.26,1,1,Urban,1,Phone,0,0,0.0,1
854,12,2) $100 - $200,159.93,1,0,Urban,0,Phone,0,0,0.0,1
855,3,1) $0 - $100,70.91,0,1,Urban,1,Web,0,0,0.0,1
856,4,2) $100 - $200,173.48,0,1,Urban,1,Phone,0,0,0.0,0
858,9,2) $100 - $200,173.88,0,1,Surburban,0,Phone,1,1,58.13,1
859,9,4) $350 - $500,428.99,1,0,Urban,0,Multichannel,0,0,0.0,1
860,8,4) $350 - $500,492.53,1,1,Rural,1,Phone,0,0,0.0,1
861,2,"6) $750 - $1,000",784.22,1,0,Rural,1,Multichannel,0,0,0.0,0
862,1,1) $0 - $100,81.12,0,1,Urban,0,Web,1,0,0.0,1
863,2,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,0
865,1,2) $100 - $200,156.33,0,1,Surburban,1,Phone,0,0,0.0,0
866,2,1) $0 - $100,64.26,1,0,Urban,0,Phone,0,0,0.0,0
868,3,1) $0 - $100,39.37,0,1,Surburban,1,Phone,0,0,0.0,0
869,10,1) $0 - $100,56.6,1,0,Urban,0,Phone,0,0,0.0,1
874,1,3) $200 - $350,249.24,0,1,Urban,1,Multichannel,0,0,0.0,1
876,2,2) $100 - $200,122.01,0,1,Urban,1,Web,0,0,0.0,1
877,3,2) $100 - $200,105.08,1,0,Rural,0,Phone,0,0,0.0,0
878,2,1) $0 - $100,61.34,1,0,Rural,1,Web,0,0,0.0,0
880,6,3) $200 - $350,343.82,1,0,Urban,0,Web,1,0,0.0,0
881,1,"6) $750 - $1,000",767.3,1,1,Surburban,1,Phone,1,0,0.0,0
882,1,3) $200 - $350,283.63,0,1,Surburban,1,Phone,0,0,0.0,1
884,4,2) $100 - $200,116.37,1,0,Urban,0,Web,0,0,0.0,1
886,11,1) $0 - $100,82.57,1,0,Surburban,0,Phone,1,0,0.0,1
889,6,"6) $750 - $1,000",835.28,1,1,Surburban,1,Phone,0,0,0.0,0
890,10,2) $100 - $200,167.85,0,1,Surburban,0,Web,0,0,0.0,1
891,9,3) $200 - $350,254.75,1,0,Rural,1,Web,0,0,0.0,0
892,7,2) $100 - $200,116.33,0,1,Rural,0,Web,0,0,0.0,0
893,7,5) $500 - $750,662.26,1,0,Urban,1,Multichannel,0,0,0.0,1
894,10,1) $0 - $100,72.77,1,0,Urban,0,Phone,0,0,0.0,0
895,6,2) $100 - $200,109.99,1,0,Urban,1,Web,0,0,0.0,1
897,3,"6) $750 - $1,000",816.52,1,1,Urban,1,Phone,0,0,0.0,1
898,3,3) $200 - $350,290.52,1,0,Surburban,0,Web,0,0,0.0,0
899,7,1) $0 - $100,96.76,1,0,Urban,1,Web,0,0,0.0,1
900,9,1) $0 - $100,72.97,1,0,Urban,1,Web,0,0,0.0,1
903,7,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,1
904,9,2) $100 - $200,115.84,0,1,Surburban,1,Web,0,0,0.0,0
905,1,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,0
906,11,2) $100 - $200,133.15,1,0,Urban,1,Phone,0,0,0.0,1
908,9,2) $100 - $200,151.22,1,0,Urban,0,Phone,0,0,0.0,1
909,9,1) $0 - $100,57.53,1,0,Urban,0,Phone,0,0,0.0,0
911,3,2) $100 - $200,106.7,1,0,Urban,0,Phone,1,0,0.0,1
913,9,1) $0 - $100,44.29,1,0,Urban,1,Phone,0,0,0.0,0
917,9,2) $100 - $200,166.68,1,0,Urban,0,Web,0,0,0.0,0
920,7,2) $100 - $200,168.65,0,1,Rural,1,Phone,0,0,0.0,0
921,3,1) $0 - $100,29.99,0,1,Rural,0,Phone,1,0,0.0,0
922,8,1) $0 - $100,51.71,1,0,Rural,0,Web,1,0,0.0,1
923,9,1) $0 - $100,61.26,0,1,Urban,0,Phone,0,0,0.0,1
925,2,3) $200 - $350,201.98,1,0,Urban,0,Phone,0,0,0.0,0
926,3,1) $0 - $100,85.79,0,1,Surburban,1,Web,0,0,0.0,0
928,8,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,1
930,1,3) $200 - $350,204.6,0,1,Surburban,1,Multichannel,0,0,0.0,0
931,8,3) $200 - $350,216.61,1,1,Urban,1,Phone,0,0,0.0,1
932,8,5) $500 - $750,668.22,1,1,Urban,1,Phone,1,0,0.0,1
933,4,2) $100 - $200,133.51,1,0,Urban,1,Phone,0,0,0.0,1
935,11,1) $0 - $100,51.84,1,0,Urban,0,Web,0,0,0.0,1
936,12,1) $0 - $100,32.73,1,0,Urban,1,Phone,0,0,0.0,0
937,6,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,1
940,3,2) $100 - $200,111.42,1,0,Surburban,1,Web,0,0,0.0,1
941,9,1) $0 - $100,64.81,0,1,Surburban,0,Web,0,0,0.0,0
943,2,2) $100 - $200,141.22,1,0,Rural,0,Phone,1,0,0.0,0
946,1,5) $500 - $750,524.37,1,0,Urban,1,Phone,0,0,0.0,0
947,3,1) $0 - $100,43.33,1,0,Surburban,1,Phone,0,0,0.0,0
948,2,5) $500 - $750,675.96,0,1,Urban,1,Phone,0,0,0.0,0
950,1,4) $350 - $500,487.47,1,0,Urban,0,Phone,1,0,0.0,1
952,9,2) $100 - $200,180.37,0,1,Surburban,0,Web,0,0,0.0,1
953,2,5) $500 - $750,516.56,0,1,Surburban,1,Phone,0,0,0.0,1
954,10,3) $200 - $350,240.26,1,1,Rural,1,Web,0,0,0.0,0
955,3,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
958,6,2) $100 - $200,169.94,1,0,Surburban,1,Web,0,0,0.0,0
959,4,5) $500 - $750,553.91,0,1,Rural,1,Phone,1,0,0.0,1
960,4,1) $0 - $100,85.84,1,0,Surburban,1,Web,0,0,0.0,1
961,1,1) $0 - $100,42.86,1,0,Urban,1,Web,0,0,0.0,1
962,2,2) $100 - $200,103.33,1,0,Rural,1,Phone,0,0,0.0,0
963,2,2) $100 - $200,185.06,0,1,Rural,0,Web,1,0,0.0,0
964,2,2) $100 - $200,102.13,0,1,Urban,0,Web,0,0,0.0,0
965,1,3) $200 - $350,304.38,1,0,Surburban,0,Web,0,0,0.0,1
966,10,4) $350 - $500,399.28,1,0,Urban,0,Web,0,0,0.0,0
968,7,2) $100 - $200,149.34,1,0,Urban,0,Phone,1,0,0.0,1
969,10,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,0
970,5,2) $100 - $200,197.48,1,0,Rural,0,Phone,0,0,0.0,0
972,5,4) $350 - $500,403.95,0,1,Rural,0,Web,0,0,0.0,1
973,6,2) $100 - $200,104.41,1,0,Rural,0,Web,0,0,0.0,0
974,4,4) $350 - $500,412.95,1,0,Urban,0,Web,0,0,0.0,1
975,8,3) $200 - $350,254.17,1,1,Urban,0,Multichannel,0,0,0.0,1
976,5,5) $500 - $750,543.9,1,1,Urban,1,Web,0,0,0.0,0
977,9,1) $0 - $100,45.35,1,0,Rural,1,Phone,0,0,0.0,0
979,1,1) $0 - $100,29.99,0,1,Surburban,0,Phone,1,0,0.0,1
980,2,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
982,4,2) $100 - $200,143.66,0,1,Surburban,1,Web,0,0,0.0,0
983,6,1) $0 - $100,33.23,1,0,Rural,0,Web,0,0,0.0,1
987,10,4) $350 - $500,476.27,1,1,Urban,1,Multichannel,0,0,0.0,0
988,9,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,1
989,5,1) $0 - $100,29.99,1,0,Surburban,0,Web,0,0,0.0,1
990,9,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,0
991,9,4) $350 - $500,406.22,1,0,Surburban,1,Web,0,0,0.0,0
992,5,3) $200 - $350,253.1,0,1,Urban,1,Phone,0,0,0.0,1
993,4,1) $0 - $100,39.2,1,0,Urban,1,Web,0,0,0.0,1
995,1,1) $0 - $100,56.65,0,1,Urban,1,Web,0,0,0.0,0
996,1,3) $200 - $350,269.99,1,1,Urban,0,Multichannel,0,0,0.0,1
997,2,1) $0 - $100,48.16,0,1,Urban,0,Web,1,0,0.0,1
999,9,1) $0 - $100,29.99,0,1,Rural,1,Web,0,0,0.0,0
1000,1,1) $0 - $100,66.1,1,0,Urban,1,Web,0,0,0.0,0
1001,12,2) $100 - $200,122.98,1,0,Urban,0,Web,0,0,0.0,0
1002,8,1) $0 - $100,29.99,1,0,Rural,1,Phone,0,0,0.0,0
1004,3,3) $200 - $350,286.27,1,0,Surburban,0,Multichannel,0,0,0.0,1
1008,10,1) $0 - $100,52.21,1,0,Surburban,1,Web,0,0,0.0,0
1011,4,5) $500 - $750,575.31,0,1,Urban,1,Web,0,0,0.0,1
1013,2,4) $350 - $500,399.0,1,1,Surburban,1,Web,0,0,0.0,0
1014,6,1) $0 - $100,63.02,0,1,Surburban,0,Web,0,0,0.0,0
1017,11,1) $0 - $100,32.82,1,0,Surburban,0,Phone,0,0,0.0,0
